#{"t_start": 1765725402.6071446, "env_id": "Reacher-v5"}
r,l,t
-1.682221,50,3028.697647
-1.765623,50,3029.654222
-2.072158,50,3030.566901
-1.950828,50,3031.492342
-1.234857,50,3032.45994
-1.694555,50,3033.42664
-1.758841,50,3034.322817
-1.589176,50,3035.222445
-1.641801,50,3036.193583
-1.275809,50,3037.112739
-1.125493,50,3038.038641
-0.945217,50,3039.291264
-0.674008,50,3040.27134
-1.370028,50,3041.188371
-1.110843,50,3042.096302
-1.152343,50,3043.015774
-1.838194,50,3043.963652
-1.015003,50,3044.892737
-1.171442,50,3045.796385
-1.450499,50,3046.720433
-1.1653,50,3047.665363
-1.232843,50,3048.625483
-1.784299,50,3049.560503
-1.334501,50,3050.473312
-1.207972,50,3051.442662
-1.114721,50,3052.533342
-1.132357,50,3053.640457
-1.649468,50,3054.660614
-1.660027,50,3055.755164
-1.061932,50,3056.824441
-1.431682,50,3057.755331
-1.51802,50,3058.707992
-1.699995,50,3059.686171
-1.0912,50,3060.611862
-1.072234,50,3061.519157
-1.563032,50,3062.449804
-1.61341,50,3063.381287
-1.571366,50,3064.313737
-1.278225,50,3065.212318
-1.61283,50,3066.115131
-1.773181,50,3067.097445
-1.121289,50,3068.091818
-1.696106,50,3069.034543
-2.013394,50,3069.947626
-1.190443,50,3070.904813
-1.162423,50,3071.817626
-2.075149,50,3072.714507
-1.720035,50,3073.641503
-0.913719,50,3074.592944
-1.048813,50,3075.529277
-1.319682,50,3076.435368
-1.209355,50,3077.369038
-1.764961,50,3078.32533
-0.925541,50,3079.398007
-1.129358,50,3080.307219
-1.066494,50,3081.212133
-1.369067,50,3082.208304
-1.527781,50,3083.140821
-2.002687,50,3084.070375
-1.326999,50,3084.978861
-1.681041,50,3085.960609
-1.32711,50,3086.887896
-1.621203,50,3087.791296
-1.04092,50,3088.779511
-1.493968,50,3089.746986
-1.377843,50,3090.686355
-1.328735,50,3091.598261
-1.462106,50,3092.51207
-1.746813,50,3093.461487
-1.285629,50,3094.37438
-1.084808,50,3095.389903
-1.294824,50,3096.298413
-1.45881,50,3097.369294
-1.114406,50,3098.361757
-1.960138,50,3099.352112
-1.239664,50,3100.259237
-0.898944,50,3101.217592
-1.820182,50,3102.159358
-1.021681,50,3103.071616
-1.176567,50,3104.001881
-1.71641,50,3104.961016
-1.159469,50,3105.987724
-1.184918,50,3106.888235
-1.887274,50,3107.799077
-1.085953,50,3108.821721
-1.374009,50,3109.741297
-1.349711,50,3110.665759
-1.397406,50,3111.563149
-1.695611,50,3112.559072
-1.047936,50,3113.477912
-1.566149,50,3114.376767
-1.980875,50,3115.304965
-1.689972,50,3116.262533
-1.575023,50,3117.191694
-1.1752,50,3118.096046
-0.90301,50,3119.067442
-1.46073,50,3120.025649
-0.945167,50,3121.037063
-1.220646,50,3121.949136
-1.699126,50,3122.849716
-1.374232,50,3123.828281
-1.556201,50,3124.738065
-1.400428,50,3125.660352
-1.272127,50,3126.559052
-0.963174,50,3127.517633
-1.419343,50,3128.471948
-0.812955,50,3129.408141
-1.710556,50,3130.34574
-1.286216,50,3131.306817
-0.87351,50,3132.240568
-1.742452,50,3133.14341
-1.5115,50,3134.040216
-1.210874,50,3135.004172
-1.391969,50,3135.906256
-1.586495,50,3136.907121
-1.550863,50,3137.820075
-1.94184,50,3138.827868
-1.419476,50,3139.741134
-1.108409,50,3140.646859
-1.279163,50,3141.574274
-1.548417,50,3142.529945
-1.420025,50,3143.470179
-1.444755,50,3144.36754
-1.720549,50,3145.296268
-0.967651,50,3146.24567
-1.647893,50,3147.262582
-1.309481,50,3148.192957
-1.612639,50,3149.1435
-1.908587,50,3150.130402
-1.193106,50,3151.045827
-1.551991,50,3151.967725
-1.86312,50,3152.884328
-1.326084,50,3153.829299
-1.728505,50,3154.769352
-1.277245,50,3155.676366
-0.980983,50,3156.602124
-1.418836,50,3157.557546
-1.223945,50,3158.631261
-1.627607,50,3159.625497
-1.893641,50,3160.5494
-1.053713,50,3161.504162
-1.564202,50,3162.532675
-1.713026,50,3163.453202
-1.492771,50,3164.349702
-1.060138,50,3165.319984
-1.104012,50,3166.289637
-1.307471,50,3167.221823
-1.241721,50,3168.12083
-1.753843,50,3169.111407
-1.558666,50,3170.060773
-1.108692,50,3170.966682
-1.714849,50,3171.891631
-1.159933,50,3172.821459
-1.831811,50,3173.84323
-0.975965,50,3174.755183
-0.841473,50,3175.659304
-1.130033,50,3176.628767
-1.891131,50,3177.535429
-1.35715,50,3178.496279
-0.885173,50,3179.413966
-1.761484,50,3180.418514
-1.707219,50,3181.327792
-1.764995,50,3182.223969
-1.361025,50,3183.141742
-0.881647,50,3184.085271
-1.198878,50,3185.102352
-1.372404,50,3185.997593
-1.915805,50,3186.91325
-1.242534,50,3187.859199
-1.388383,50,3188.809071
-1.87716,50,3189.758216
-1.096085,50,3190.660654
-1.273189,50,3191.631669
-0.830704,50,3192.550416
-1.12031,50,3193.463884
-1.28397,50,3194.368199
-1.664151,50,3195.327506
-1.738987,50,3196.264157
-1.098556,50,3197.17559
-1.130086,50,3198.103753
-1.136145,50,3199.104153
-0.782595,50,3200.128965
-1.024643,50,3201.025323
-1.70334,50,3201.923112
-1.178681,50,3202.892815
-0.910568,50,3203.806849
-1.338093,50,3204.731714
-1.815512,50,3205.630068
-1.16869,50,3206.579837
-1.27424,50,3207.714389
-1.587743,50,3208.661569
-1.453025,50,3209.618437
-1.472996,50,3210.563143
-1.263708,50,3211.498305
-1.864347,50,3212.406047
-0.813636,50,3213.318964
-1.602097,50,3214.311168
-1.805975,50,3215.321104
-1.363413,50,3216.250115
-1.109145,50,3217.16498
-0.901702,50,3218.149629
-1.17005,50,3219.11949
-1.185849,50,3220.076236
-1.112881,50,3220.992019
-1.333386,50,3221.940567
-1.436903,50,3222.882464
-1.095444,50,3223.788246
-1.180624,50,3224.710528
-1.157618,50,3225.736522
-1.502091,50,3226.665399
-0.977189,50,3227.575779
-1.662464,50,3228.487595
-0.701935,50,3229.473548
-1.061203,50,3230.400394
-1.843926,50,3231.403858
-1.565566,50,3232.302525
-1.180936,50,3233.265686
-1.350771,50,3234.223388
-1.155873,50,3235.166514
-1.896113,50,3236.128665
-1.949201,50,3237.217887
-1.872871,50,3238.235255
-1.323825,50,3239.182474
-1.615257,50,3240.111382
-1.160073,50,3241.047775
-1.162244,50,3241.975509
-1.771219,50,3242.88391
-1.134858,50,3243.782549
-1.398709,50,3244.759064
-1.919416,50,3245.673041
-1.599531,50,3246.595546
-1.274297,50,3247.503045
-0.973447,50,3248.475743
-1.810645,50,3249.530271
-0.850427,50,3250.458378
-2.006814,50,3251.37736
-1.322284,50,3252.314613
-1.766116,50,3253.251499
-1.376366,50,3254.148702
-1.315335,50,3255.05434
-1.731897,50,3255.995781
-1.312792,50,3256.903478
-1.07231,50,3257.839144
-1.525687,50,3258.78443
-1.316492,50,3259.733947
-1.881817,50,3260.73106
-1.823429,50,3261.633126
-1.057794,50,3262.541144
-1.291335,50,3263.497634
-1.85896,50,3264.443004
-1.530261,50,3265.472574
-1.312888,50,3266.580369
-1.114578,50,3267.720583
-1.177739,50,3268.743893
-1.511318,50,3269.825836
-1.010227,50,3270.761823
-2.183897,50,3271.718641
-0.912101,50,3272.655311
-2.004313,50,3273.562741
-1.157976,50,3274.47975
-0.948585,50,3275.456554
-1.434446,50,3276.471613
-1.941829,50,3277.410379
-1.564705,50,3278.317846
-1.002031,50,3279.335631
-1.565698,50,3280.280128
-0.888018,50,3281.187308
-1.162558,50,3282.112839
-1.269066,50,3283.051389
-1.221824,50,3283.984562
-1.541324,50,3284.885843
-1.600965,50,3285.898439
-0.835814,50,3286.858523
-1.23922,50,3287.780218
-1.160449,50,3288.748902
-1.548799,50,3289.643411
-1.119209,50,3290.670546
-2.011209,50,3291.582841
-1.333921,50,3292.504755
-1.192902,50,3293.408507
-1.359447,50,3294.365722
-1.363872,50,3295.336012
-1.487762,50,3296.25974
-1.368867,50,3297.386121
-1.401069,50,3298.536343
-1.971563,50,3299.644733
-1.375685,50,3300.69245
-1.429402,50,3301.647649
-1.985538,50,3302.676832
-1.911733,50,3303.6398
-2.030841,50,3304.749483
-1.153595,50,3305.676534
-0.922554,50,3306.618393
-1.620431,50,3307.534508
-1.106604,50,3308.454957
-1.443124,50,3309.40207
-1.409848,50,3310.393015
-1.576926,50,3311.316369
-1.42391,50,3312.537179
-0.985361,50,3313.88386
-1.377116,50,3314.982363
-1.643675,50,3315.889486
-1.570083,50,3316.903619
-1.346577,50,3318.511879
-0.865318,50,3319.726238
-1.881288,50,3320.714348
-1.622334,50,3321.711854
-1.258859,50,3323.412678
