#{"t_start": 1765929090.221403, "env_id": "Reacher-v5"}
r,l,t
124.029956,50,572.49711
367.598579,50,572.624407
231.837359,50,572.766979
299.812078,50,572.895377
290.816948,50,573.023411
506.616827,50,573.151549
252.492218,50,573.281607
76.5184,50,573.409823
382.69512,50,573.537872
309.157337,50,573.665949
325.336958,50,573.796695
369.7954,50,573.924807
214.913322,50,574.052838
98.451646,50,574.180999
464.414636,50,574.31346
221.187505,50,574.441747
36.940814,50,574.57045
111.70856,50,574.698222
254.812637,50,574.828639
463.83472,50,574.957003
468.41908,50,575.08546
198.107407,50,575.213583
327.697235,50,575.343691
286.255765,50,575.471696
315.805884,50,575.599525
353.174878,50,575.726912
294.975637,50,575.857295
184.211687,50,575.984768
442.758834,50,576.111451
75.994539,50,576.238232
169.579197,50,576.37031
215.545055,50,576.498706
131.445809,50,576.626545
210.230791,50,576.754591
248.149482,50,576.884889
105.842956,50,577.013161
181.396522,50,577.141152
461.2549,50,577.268863
164.046015,50,577.398827
303.094797,50,577.526708
71.83214,50,577.654568
378.331333,50,577.78252
292.112025,50,577.912607
344.010829,50,578.040356
450.810309,50,578.168066
251.206257,50,578.295796
428.854197,50,578.428823
153.716577,50,578.556894
365.552258,50,578.685184
454.939704,50,578.81349
519.29961,50,578.944467
74.160044,50,579.072706
420.906298,50,579.200547
344.433327,50,579.328668
490.846269,50,579.45886
419.054738,50,579.586986
469.906092,50,579.714946
442.221683,50,579.842994
324.983632,50,579.972615
477.275329,50,580.100235
210.023279,50,580.227719
469.454744,50,580.355366
266.409463,50,580.487657
465.142337,50,580.615672
240.230879,50,580.743125
396.299093,50,580.870879
164.578993,50,581.001139
518.455685,50,581.128843
358.154379,50,581.256729
368.154837,50,581.384609
355.998961,50,581.514598
402.04734,50,581.642707
393.412489,50,581.771053
506.089805,50,581.899091
337.197477,50,582.029228
462.69202,50,582.15716
252.176303,50,582.285202
68.953697,50,582.41283
450.335077,50,582.545512
148.237854,50,582.673802
403.889824,50,582.801875
331.052108,50,582.930008
319.144483,50,583.059751
225.451207,50,583.187908
453.420857,50,583.315672
185.262208,50,583.443597
237.763681,50,583.573626
354.513123,50,583.702052
171.850095,50,583.830286
281.059577,50,583.958637
96.581569,50,584.090022
486.611177,50,584.218152
430.11468,50,584.34645
168.896987,50,584.4744
396.472515,50,584.605841
361.950748,50,584.733475
197.184539,50,584.860831
47.218367,50,584.98904
337.67045,50,585.118604
123.642772,50,585.24605
221.287918,50,585.373291
376.542047,50,585.500751
128.232354,50,585.630185
411.284332,50,585.757805
343.203481,50,585.885177
191.925635,50,586.012826
470.114511,50,586.142588
243.701724,50,586.27015
228.801139,50,586.397634
238.420004,50,586.525212
328.450315,50,586.656924
181.962621,50,586.784885
267.660917,50,586.912606
244.044739,50,587.044135
151.867421,50,587.175038
233.850071,50,587.303055
323.9114,50,587.431488
90.579253,50,587.559269
394.726525,50,587.689171
84.998419,50,587.817568
331.991094,50,587.945298
392.927169,50,588.073133
322.684602,50,588.203251
288.399421,50,588.330964
389.513715,50,588.459131
474.251496,50,588.588606
503.828264,50,588.721562
249.955411,50,588.8495
335.941281,50,588.977212
305.954325,50,589.105131
239.417648,50,589.235901
300.639437,50,589.364241
168.40879,50,589.492286
369.11941,50,589.619996
67.761285,50,589.750512
414.735473,50,589.878651
293.953504,50,590.006519
35.314973,50,590.134889
449.567468,50,590.265644
239.340031,50,590.393653
330.171296,50,590.52148
290.426298,50,590.649156
326.592146,50,590.782518
426.119327,50,590.91055
115.083934,50,591.038318
187.214869,50,591.166146
235.059066,50,591.296878
190.017998,50,591.424908
173.327193,50,591.552673
434.899605,50,591.680483
232.644574,50,591.810845
428.537673,50,591.938736
340.766658,50,592.066528
330.420369,50,592.196904
338.041046,50,592.328102
326.363798,50,592.455717
365.020027,50,592.583395
224.468006,50,592.710878
196.423175,50,592.842851
73.851637,50,592.971052
365.395941,50,593.099191
240.207588,50,593.227514
254.228035,50,593.357793
399.343052,50,593.485604
213.443342,50,593.613779
429.522671,50,593.741652
484.868736,50,593.872027
428.228698,50,593.999794
277.970572,50,594.128233
335.425816,50,594.255911
437.491158,50,594.386038
286.613068,50,594.514409
446.991478,50,594.641564
214.28053,50,594.769369
419.837275,50,594.913112
39.73413,50,595.041248
175.307727,50,595.168952
333.061136,50,595.296323
435.03654,50,595.426556
494.72772,50,595.554917
350.819452,50,595.682775
372.880314,50,595.810695
159.214609,50,595.941328
407.699137,50,596.069423
156.965513,50,596.197679
482.565397,50,596.325828
229.363991,50,596.456221
447.916895,50,596.584245
137.116856,50,596.71236
298.435974,50,596.840154
122.155543,50,596.972704
462.119781,50,597.10064
340.314206,50,597.228797
261.332872,50,597.357085
151.756413,50,597.4876
453.170931,50,597.61564
266.581314,50,597.743711
363.418217,50,597.872004
471.75787,50,598.002901
151.642557,50,598.130961
386.515926,50,598.258778
447.205576,50,598.386716
45.628078,50,598.517115
451.855994,50,598.644678
482.851638,50,598.772689
120.814025,50,598.90056
282.075533,50,599.032942
517.25712,50,599.160573
442.584706,50,599.288474
156.066877,50,599.41627
250.14287,50,599.546302
182.908558,50,599.674231
56.057428,50,599.802577
389.59932,50,599.930169
344.834793,50,600.060202
226.41405,50,600.188258
318.274777,50,600.316058
366.49599,50,600.444009
227.889801,50,600.576025
344.766694,50,600.704366
347.034207,50,600.832394
466.79739,50,600.960382
145.155246,50,601.090264
146.095942,50,601.218424
83.21715,50,601.346196
504.798882,50,601.474068
407.777493,50,601.603981
377.139612,50,601.732103
209.885985,50,601.859591
476.784145,50,601.987117
474.520598,50,602.117052
346.792108,50,602.244892
433.311756,50,602.372727
295.750219,50,602.50052
238.755847,50,602.631998
211.181447,50,602.759982
412.178651,50,602.88786
485.79524,50,603.015865
296.879852,50,603.146545
337.386591,50,603.274241
191.968799,50,603.402412
420.704672,50,603.530363
480.089511,50,603.660254
321.663628,50,603.788548
171.759158,50,603.916488
147.256449,50,604.044413
499.071517,50,604.1747
275.046173,50,604.302574
70.730515,50,604.430276
276.955115,50,604.558133
265.842699,50,604.689794
350.882259,50,604.817754
364.389151,50,604.946264
366.790513,50,605.074224
424.011279,50,605.204514
411.717388,50,605.332015
430.370595,50,605.459971
390.295415,50,605.587578
352.256861,50,605.7176
365.703949,50,605.845688
281.803316,50,605.973229
204.469415,50,606.099567
422.964642,50,606.228538
80.563327,50,606.356161
210.114504,50,606.48419
100.280195,50,606.611819
245.251236,50,606.74416
288.296989,50,606.872326
251.763729,50,607.000564
434.623632,50,607.127926
473.096614,50,607.25829
157.784458,50,607.386573
290.979618,50,607.514394
201.066996,50,607.642162
202.016501,50,607.772482
200.935333,50,607.900512
273.773883,50,608.028044
320.653018,50,608.155777
306.232376,50,608.286049
398.973717,50,608.413968
150.326452,50,608.541578
486.088063,50,608.669068
229.490249,50,608.801917
80.2976,50,608.92996
424.855838,50,609.057541
54.113962,50,609.185696
505.670907,50,609.316268
272.760789,50,609.44429
368.695339,50,609.572077
418.433245,50,609.699817
248.350702,50,609.829981
211.579498,50,609.958123
251.556881,50,610.085763
195.696344,50,610.214042
284.959361,50,610.34439
287.928261,50,610.47196
350.059116,50,610.598972
99.019394,50,610.725968
391.64172,50,610.857806
386.047698,50,610.985447
208.753898,50,611.112963
488.995089,50,611.240502
94.152526,50,611.371558
409.959486,50,611.499191
247.024257,50,611.626961
169.317275,50,611.754812
310.803893,50,611.88473
276.754878,50,612.012442
82.417214,50,612.14009
66.04076,50,612.267695
150.678314,50,612.397524
181.174081,50,612.525346
450.831637,50,612.653075
126.538512,50,612.780665
438.525398,50,612.968254
451.515533,50,613.107535
419.190536,50,613.241367
160.285815,50,613.368775
396.881,50,613.507579
256.773238,50,613.635612
410.086168,50,613.762623
395.047572,50,613.889353
184.201138,50,614.017312
141.520509,50,614.143662
198.301685,50,614.270263
159.349749,50,614.396491
324.609077,50,614.523927
191.06562,50,614.65059
298.306667,50,614.777116
314.686342,50,614.903804
449.898417,50,615.031277
253.494136,50,615.157522
453.50902,50,615.28302
407.413251,50,615.408643
405.344199,50,615.536576
405.996154,50,615.663363
232.270919,50,615.879885
124.50875,50,616.031714
130.618687,50,616.267034
227.35104,50,616.4083
300.674977,50,616.538393
441.868475,50,616.665588
421.683132,50,616.796879
403.14051,50,616.925179
441.748682,50,617.052429
377.830392,50,617.179318
421.388362,50,617.307503
285.887615,50,617.43579
247.48176,50,617.56243
538.621945,50,617.68887
329.449841,50,617.817103
477.480845,50,617.944266
411.36773,50,618.070997
196.119012,50,618.197487
297.055571,50,618.325164
336.80589,50,618.451745
219.652662,50,618.578224
328.994661,50,618.704774
218.026475,50,618.832523
425.476313,50,618.95934
357.771046,50,619.08611
249.188857,50,619.212483
376.937278,50,619.339969
232.298904,50,619.466347
371.076837,50,619.592743
105.5464,50,619.719165
398.444472,50,619.846791
70.883529,50,619.973348
232.919003,50,620.099725
248.933295,50,620.226181
339.159562,50,620.3538
126.028106,50,620.480489
504.359661,50,620.606797
464.616573,50,620.733077
150.983831,50,620.860924
394.986663,50,620.987618
337.52585,50,621.114263
452.830431,50,621.240774
435.724419,50,621.368238
452.847822,50,621.494729
468.791716,50,621.621143
222.043524,50,621.747409
485.220538,50,621.874797
510.17173,50,622.001255
189.208221,50,622.12772
201.214413,50,622.254177
144.272578,50,622.381702
428.757747,50,622.508077
110.423403,50,622.634387
343.799759,50,622.771211
473.892712,50,622.899055
332.810028,50,623.026206
296.614567,50,623.153082
330.292575,50,623.279774
378.751806,50,623.407582
475.630349,50,623.53422
411.209799,50,623.660788
362.829756,50,623.787445
402.613015,50,623.915282
419.903133,50,624.041947
386.479033,50,624.168766
204.357887,50,624.295289
86.253643,50,624.42303
117.491091,50,624.55221
267.775992,50,624.679386
453.350204,50,624.806025
340.472522,50,624.93399
217.433035,50,625.060682
106.583571,50,625.187479
392.208118,50,625.313936
275.452678,50,625.441413
110.351407,50,625.568163
48.40573,50,625.694808
437.596608,50,625.821185
434.826474,50,625.94864
496.046422,50,626.075109
323.003363,50,626.201507
178.982328,50,626.327833
210.855287,50,626.45547
367.972518,50,626.581934
479.121462,50,626.708353
68.017875,50,626.835109
123.785339,50,626.962665
376.477752,50,627.089023
426.477416,50,627.215428
309.620283,50,627.341839
278.578862,50,627.469417
434.502081,50,627.595774
343.445492,50,627.722198
274.049396,50,627.848697
259.429154,50,627.976102
57.952878,50,628.102659
201.307428,50,628.229119
390.225542,50,628.35548
211.817194,50,628.483071
140.755077,50,628.609441
166.729841,50,628.735795
434.951905,50,628.862389
482.191572,50,628.989833
75.593682,50,629.116448
210.591207,50,629.242725
241.300566,50,629.368931
405.87318,50,629.496576
366.325008,50,629.623315
58.540061,50,629.749997
49.194022,50,629.876775
329.973042,50,630.004335
126.564992,50,630.130978
308.065125,50,630.257445
463.03646,50,630.383694
178.016853,50,630.51126
279.538324,50,630.637895
489.789369,50,630.764109
222.847277,50,630.890855
116.438642,50,631.018588
321.582972,50,631.145095
426.905597,50,631.271079
313.777733,50,631.396953
185.99256,50,631.524612
407.466905,50,631.651151
514.227005,50,631.777372
368.946013,50,631.903494
85.052572,50,632.031191
415.328798,50,632.157518
262.27162,50,632.283783
217.778178,50,632.410058
488.28954,50,632.537368
287.438237,50,632.66377
364.905709,50,632.790181
436.925296,50,632.916606
110.319305,50,633.044045
393.154234,50,633.170481
552.204275,50,633.29713
101.662552,50,633.423544
347.175011,50,633.550993
403.04771,50,633.677425
417.399118,50,633.804073
142.625008,50,633.930527
113.51522,50,634.058159
474.604533,50,634.18452
436.580037,50,634.310914
81.637306,50,634.437529
163.745818,50,634.564791
458.7713,50,634.691241
380.756062,50,634.817647
315.786472,50,634.94403
366.849151,50,635.071789
486.84001,50,635.198182
214.78024,50,635.324613
93.706417,50,635.450762
199.41565,50,635.578342
445.712827,50,635.704739
472.951943,50,635.831182
336.755967,50,635.957503
286.466486,50,636.084472
77.419922,50,636.210166
42.474312,50,636.33608
402.155698,50,636.462373
296.764158,50,636.589754
48.988812,50,636.716373
319.293544,50,636.842718
212.40377,50,636.969176
95.262882,50,637.096685
199.596051,50,637.22337
200.169921,50,637.349876
409.900472,50,637.476224
386.888059,50,637.603794
203.020192,50,637.730363
131.351957,50,637.856787
397.41685,50,637.983106
272.441094,50,638.110245
277.25775,50,638.236847
254.479468,50,638.363292
353.710247,50,638.489755
263.276676,50,638.617335
443.34347,50,638.743919
429.022729,50,638.870371
404.395953,50,638.997234
412.815363,50,639.124671
170.436776,50,639.251178
305.724997,50,639.377636
184.983623,50,639.503934
205.411432,50,639.642849
313.465313,50,639.769537
173.55971,50,639.896179
477.557548,50,640.022577
427.356376,50,640.15003
428.665674,50,640.27647
303.534116,50,640.402811
449.933949,50,640.528966
386.216611,50,640.656593
462.416207,50,640.783176
311.431664,50,640.90958
421.768937,50,641.080252
447.430354,50,641.225422
296.369729,50,641.356457
254.058914,50,641.484893
292.336743,50,641.612547
353.265721,50,641.745697
209.16282,50,641.873823
375.520554,50,642.002258
404.749016,50,642.130249
177.272442,50,642.260195
473.781303,50,642.387867
447.275738,50,642.515871
211.338747,50,642.643167
99.07785,50,642.773677
423.857129,50,642.901413
171.328496,50,643.028985
437.25576,50,643.156321
189.069271,50,643.288951
333.810286,50,643.416901
413.123491,50,643.544936
206.486536,50,643.672819
360.097895,50,643.804782
170.764263,50,643.932935
144.449882,50,644.061042
146.967071,50,644.189121
101.25434,50,644.319541
253.289231,50,644.447848
418.960166,50,644.579447
319.692656,50,644.724647
462.372432,50,644.872022
229.012724,50,644.999342
446.027358,50,645.127525
450.635171,50,645.254981
212.989515,50,645.385998
117.726684,50,645.513559
287.334711,50,645.640968
147.49169,50,645.768942
252.514351,50,645.899095
467.001495,50,646.027221
355.72898,50,646.155467
294.113315,50,646.283241
379.607363,50,646.415682
340.150725,50,646.543778
377.275938,50,646.671491
442.957948,50,646.79988
515.931893,50,646.931147
161.984761,50,647.05909
435.907721,50,647.187248
400.976759,50,647.315167
368.683168,50,647.445429
392.333714,50,647.573215
352.263378,50,647.701036
58.500465,50,647.828956
144.756186,50,647.960671
441.300596,50,648.088566
423.783021,50,648.21642
282.832014,50,648.344479
194.994125,50,648.474712
103.056687,50,648.602686
335.015468,50,648.730713
429.686194,50,648.858366
365.582675,50,648.988691
278.887616,50,649.11671
362.688898,50,649.244584
407.189396,50,649.372285
265.788635,50,649.504395
426.747887,50,649.631994
118.568137,50,649.760207
333.035322,50,649.887602
278.4107,50,650.017322
436.504048,50,650.145421
238.873068,50,650.273015
438.503147,50,650.400984
62.824789,50,650.531019
240.076393,50,650.658844
121.173745,50,650.786744
157.221348,50,650.9146
382.650005,50,651.047375
328.683141,50,651.1752
459.099278,50,651.302614
237.030254,50,651.429874
396.744883,50,651.559634
412.784702,50,651.687069
170.242237,50,651.814557
328.173932,50,651.941927
212.345484,50,652.071807
243.047495,50,652.200733
321.066065,50,652.328514
89.216505,50,652.455657
414.996658,50,652.588161
453.48959,50,652.716216
173.905867,50,652.844221
378.163278,50,652.972186
474.672762,50,653.103303
251.71157,50,653.232343
306.529241,50,653.360451
382.173385,50,653.488358
239.425404,50,653.618551
71.928178,50,653.746647
325.295305,50,653.874386
147.837042,50,654.002661
216.754136,50,654.135206
365.454698,50,654.263078
407.746773,50,654.391037
416.607166,50,654.519227
351.315178,50,654.650536
446.504259,50,654.778507
254.91387,50,654.90663
373.683418,50,655.03485
394.377358,50,655.165118
369.841223,50,655.292045
503.119953,50,655.419646
322.164514,50,655.547176
63.184694,50,655.695405
443.093291,50,655.823425
43.108187,50,655.95122
479.153602,50,656.078471
202.938662,50,656.208642
315.205626,50,656.336194
254.104989,50,656.463645
199.163867,50,656.591196
470.75994,50,656.721382
392.393555,50,656.849078
454.460061,50,656.976518
255.767211,50,657.103939
378.346101,50,657.234623
379.479651,50,657.362627
441.680534,50,657.490287
62.777002,50,657.617941
281.793491,50,657.7508
338.824235,50,657.879226
476.643152,50,658.007047
354.76717,50,658.134904
75.231242,50,658.278574
42.48399,50,658.409128
466.533342,50,658.53738
361.881818,50,658.665963
245.35701,50,658.797821
399.598226,50,658.926176
90.63913,50,659.05405
391.849113,50,659.181779
409.358811,50,659.313812
328.554432,50,659.441799
134.417885,50,659.569188
401.323058,50,659.696632
310.635962,50,659.826626
117.792654,50,659.954391
259.101997,50,660.082135
401.174306,50,660.209779
368.067484,50,660.339364
422.650236,50,660.467872
431.530402,50,660.595775
200.058277,50,660.723317
372.162568,50,660.855373
440.823286,50,660.983595
366.413496,50,661.111429
252.66604,50,661.239371
379.505325,50,661.369449
380.551952,50,661.497538
178.289066,50,661.625272
281.05384,50,661.752912
254.808796,50,661.883344
341.875766,50,662.011719
491.408087,50,662.13962
44.404655,50,662.267968
394.481747,50,662.400377
181.554245,50,662.528431
306.09192,50,662.65589
414.533231,50,662.783484
429.750952,50,662.913762
369.602341,50,663.041979
166.552741,50,663.169803
392.943107,50,663.297368
51.314579,50,663.428594
58.91509,50,663.556554
31.912892,50,663.684642
117.614599,50,663.812731
396.083597,50,663.945893
80.197116,50,664.074118
478.521904,50,664.202292
291.978647,50,664.330279
248.625554,50,664.460811
179.617557,50,664.588237
445.696024,50,664.715605
198.984695,50,664.843106
292.022654,50,664.973346
422.053739,50,665.101057
200.397636,50,665.228927
424.553094,50,665.356691
261.754469,50,665.48625
84.690392,50,665.61403
443.989293,50,665.742019
318.854026,50,665.869677
440.691873,50,666.001261
321.129459,50,666.128302
336.668225,50,666.255434
395.505962,50,666.383331
45.114621,50,666.513981
240.321784,50,666.641839
390.289128,50,666.770246
375.973606,50,666.898112
183.550738,50,667.027944
465.400719,50,667.156223
372.448216,50,667.28471
473.66324,50,667.412519
282.093611,50,667.545239
117.130546,50,667.673504
67.289821,50,667.801398
488.561059,50,667.92931
280.30551,50,668.059372
176.765178,50,668.187318
409.13799,50,668.315256
451.43935,50,668.443408
406.598079,50,668.573465
471.877239,50,668.701653
312.375313,50,668.829624
476.0342,50,668.95776
480.060417,50,669.088769
381.741284,50,669.216704
153.836308,50,669.344359
237.843976,50,669.471871
180.026422,50,669.603954
304.704481,50,669.73158
468.892666,50,669.859171
154.880039,50,669.986716
299.479629,50,670.116802
456.486662,50,670.244707
96.263426,50,670.372398
304.734204,50,670.500009
130.67562,50,670.630076
143.876615,50,670.75811
235.415518,50,670.885925
168.039753,50,671.013857
470.944998,50,671.14395
378.374029,50,671.271751
439.420219,50,671.399542
89.768619,50,671.527339
443.614155,50,671.658778
303.098626,50,671.786816
346.537826,50,671.914522
402.628621,50,672.042096
399.99607,50,672.171864
485.823235,50,672.298807
459.758972,50,672.42624
105.049231,50,672.554003
216.65007,50,672.683966
74.321633,50,672.812248
229.357852,50,672.940631
399.570271,50,673.068654
336.65243,50,673.20066
416.80328,50,673.328456
302.663554,50,673.456317
451.694711,50,673.583855
487.909063,50,673.713856
350.265702,50,673.842023
480.198812,50,673.970199
151.741641,50,674.098014
267.654176,50,674.228289
417.870018,50,674.355898
97.883472,50,674.483558
254.214964,50,674.610994
473.069432,50,674.742957
499.986894,50,674.870813
373.857643,50,674.998366
450.361002,50,675.125398
319.509428,50,675.254949
178.685149,50,675.382905
481.642768,50,675.510957
414.679151,50,675.638793
187.016872,50,675.78508
514.092024,50,675.912267
316.054966,50,676.039631
451.409637,50,676.167355
326.408668,50,676.299741
336.565505,50,676.42764
249.358066,50,676.555648
369.647146,50,676.683354
346.790799,50,676.813304
430.203411,50,676.941104
218.789635,50,677.068773
378.046502,50,677.196544
407.331515,50,677.326859
230.930759,50,677.454796
198.761523,50,677.583116
414.575915,50,677.710885
425.48932,50,677.843096
337.559219,50,677.970976
213.832147,50,678.098656
331.035963,50,678.226144
550.694792,50,678.355849
418.847788,50,678.483609
46.34136,50,678.611335
424.596853,50,678.738943
451.338643,50,678.868759
255.462608,50,678.996748
150.97694,50,679.124929
500.070229,50,679.252616
394.622719,50,679.383369
443.251285,50,679.511172
110.825571,50,679.639068
248.511421,50,679.76662
359.876228,50,679.898926
345.199136,50,680.026723
358.117639,50,680.154514
275.348336,50,680.282219
77.318115,50,680.41218
423.054008,50,680.540233
486.978204,50,680.668146
107.850656,50,680.795763
437.608957,50,680.925741
444.668632,50,681.053768
413.552431,50,681.181419
52.345436,50,681.309259
405.971219,50,681.441137
443.397958,50,681.569521
175.187703,50,681.697432
337.307095,50,681.827731
148.243192,50,681.961336
498.670052,50,682.091677
351.016856,50,682.225179
331.251916,50,682.358479
250.187357,50,682.49038
390.394397,50,682.619563
427.173435,50,682.748378
218.366234,50,682.88874
71.297474,50,683.034988
340.731184,50,683.180836
349.4542,50,683.323802
135.875555,50,683.464314
402.460614,50,683.604927
374.813867,50,683.759586
487.51535,50,683.902333
435.743373,50,684.041126
406.833349,50,684.182416
435.385315,50,684.320332
65.12266,50,684.453922
477.230156,50,684.582171
279.282098,50,684.711842
492.225844,50,684.839923
152.436438,50,684.967951
143.927219,50,685.09515
435.360136,50,685.224615
460.9471,50,685.352225
261.89486,50,685.479173
500.068811,50,685.606148
496.863332,50,685.73486
379.461225,50,685.862238
336.807366,50,685.989342
530.183835,50,686.117189
452.699206,50,686.24564
447.664449,50,686.373227
433.443152,50,686.500494
75.639556,50,686.627942
386.393091,50,686.756487
462.782998,50,686.883897
389.54218,50,687.010903
517.638745,50,687.138063
430.838171,50,687.266485
231.48977,50,687.393709
193.397413,50,687.520646
493.61902,50,687.647842
303.389993,50,687.776099
341.690369,50,687.903614
348.411421,50,688.030777
117.698973,50,688.15815
538.635639,50,688.286385
453.772328,50,688.413872
179.219908,50,688.542581
287.267959,50,688.671288
96.693115,50,688.800286
191.644851,50,688.927948
227.607621,50,689.055423
205.229347,50,689.18272
444.663054,50,689.311813
505.862397,50,689.439968
470.160373,50,689.567129
355.097524,50,689.694484
474.766457,50,689.823086
413.57758,50,689.950266
392.098956,50,690.077464
409.993855,50,690.204903
176.072132,50,690.333388
279.201172,50,690.460652
476.647171,50,690.587775
166.691045,50,690.714802
404.031257,50,690.84303
441.70731,50,690.970861
375.299595,50,691.098134
448.771093,50,691.225339
453.462,50,691.353617
300.429512,50,691.480942
270.286039,50,691.608424
349.722457,50,691.735562
461.793837,50,691.864069
361.144156,50,691.991252
414.362658,50,692.118347
423.209034,50,692.245554
413.953228,50,692.373842
356.467871,50,692.501304
183.959729,50,692.628448
294.320647,50,692.755447
50.800942,50,692.883906
72.918864,50,693.011122
476.600607,50,693.138272
283.783855,50,693.265378
142.781552,50,693.393762
275.961839,50,693.520973
263.713595,50,693.648214
340.31204,50,693.77561
270.081267,50,693.903861
353.31089,50,694.030909
244.766675,50,694.15809
390.137113,50,694.285187
303.683328,50,694.425759
342.233003,50,694.554014
401.332236,50,694.681482
354.603287,50,694.808918
119.190891,50,694.937511
421.257822,50,695.064801
418.947438,50,695.191999
232.481988,50,695.319276
537.503624,50,695.447728
428.807014,50,695.575175
215.695912,50,695.702603
138.495721,50,695.829991
181.630851,50,695.957845
60.075089,50,696.084498
491.260154,50,696.210799
245.865186,50,696.33771
108.08873,50,696.466334
418.100314,50,696.594556
202.782669,50,696.722728
397.78722,50,696.850791
338.834225,50,696.980756
249.755147,50,697.108513
426.912388,50,697.236204
66.901022,50,697.364233
462.420575,50,697.497095
315.754763,50,697.625904
469.747137,50,697.753449
452.314172,50,697.881486
38.040204,50,698.010484
438.405675,50,698.138102
200.429993,50,698.26542
405.654967,50,698.392713
370.945679,50,698.521393
396.425509,50,698.654161
354.019862,50,698.782743
421.187297,50,698.912489
195.099808,50,699.041683
349.514205,50,699.170077
411.800475,50,699.297668
182.804099,50,699.425738
330.071989,50,699.554832
363.28896,50,699.682318
357.164712,50,699.81046
393.190838,50,699.937957
402.312749,50,700.066845
181.717052,50,700.194803
396.778828,50,700.322435
241.648531,50,700.450202
324.968522,50,700.578832
460.430991,50,700.706425
266.420711,50,700.834222
480.672487,50,700.961964
52.386278,50,701.091193
308.539861,50,701.218504
444.577216,50,701.346236
121.125731,50,701.473263
166.294747,50,701.601606
435.254295,50,701.729066
431.178499,50,701.856437
179.028313,50,701.983649
446.429368,50,702.11188
389.415086,50,702.239082
174.937646,50,702.366127
86.635756,50,702.493531
354.420943,50,702.62176
170.446598,50,702.748812
164.064636,50,702.876141
129.829934,50,703.003629
435.463058,50,703.131915
339.693523,50,703.258922
496.795182,50,703.386168
373.7743,50,703.513355
317.379947,50,703.641656
424.336269,50,703.768933
128.100055,50,703.896277
64.845132,50,704.023455
490.08411,50,704.151921
300.596575,50,704.279197
347.369094,50,704.406375
57.073144,50,704.533709
470.866432,50,704.661636
406.595584,50,704.788798
333.31943,50,704.916072
413.91167,50,705.042977
500.633039,50,705.170734
243.430728,50,705.297705
306.538958,50,705.425069
125.927786,50,705.552395
320.317808,50,705.680824
287.372729,50,705.80775
498.063487,50,705.935086
446.360873,50,706.061656
483.545285,50,706.189753
462.858826,50,706.316974
419.568811,50,706.444335
344.621561,50,706.571427
137.241847,50,706.699735
125.946576,50,706.828878
327.661442,50,706.9563
431.641897,50,707.083579
442.006686,50,707.212121
466.099727,50,707.339359
202.079289,50,707.466657
277.510147,50,707.59377
433.278227,50,707.722166
389.302844,50,707.849542
356.834534,50,707.976972
128.316004,50,708.104075
338.527823,50,708.232125
288.622668,50,708.359443
446.793622,50,708.487031
485.815033,50,708.614257
63.424064,50,708.742641
229.33085,50,708.870036
417.834512,50,708.99699
548.772831,50,709.124
227.984285,50,709.252072
210.252853,50,709.379547
315.109502,50,709.506742
299.739653,50,709.634011
405.609214,50,709.762314
477.651467,50,709.889724
320.963858,50,710.016849
302.87944,50,710.14407
174.431068,50,710.27241
160.206303,50,710.399775
351.343691,50,710.527088
427.03897,50,710.65426
482.700256,50,710.782587
461.203009,50,710.909899
192.387049,50,711.03719
352.216371,50,711.164485
390.29043,50,711.292949
244.339616,50,711.420504
441.27736,50,711.547806
218.482172,50,711.675245
60.335603,50,711.80376
251.562845,50,711.930984
206.982414,50,712.058214
477.450819,50,712.189836
62.614078,50,712.328291
317.336735,50,712.456051
367.351774,50,712.583538
226.320677,50,712.710771
75.920251,50,712.839395
408.221333,50,712.967062
307.162018,50,713.094739
323.473492,50,713.222106
208.197063,50,713.350987
408.41298,50,713.478503
62.021168,50,713.605764
404.742409,50,713.733377
351.157736,50,713.861903
400.154669,50,713.989283
397.52042,50,714.116831
157.469745,50,714.244042
160.065946,50,714.372523
388.269748,50,714.500038
300.438673,50,714.628523
361.631755,50,714.756232
365.701322,50,714.885327
392.389979,50,715.012994
419.091277,50,715.140418
418.263895,50,715.267727
384.525662,50,715.396141
376.885135,50,715.523379
136.561547,50,715.650796
148.017286,50,715.778086
418.072058,50,715.906315
177.578604,50,716.034285
406.275027,50,716.161799
372.067755,50,716.288981
381.19992,50,716.417485
162.787628,50,716.544735
358.232078,50,716.672072
365.050778,50,716.799588
375.099671,50,716.928445
514.3094,50,717.056013
300.43864,50,717.183524
340.625645,50,717.310812
424.290088,50,717.438864
340.661409,50,717.566374
67.584702,50,717.693835
195.397702,50,717.82137
202.363699,50,717.949869
275.181886,50,718.077208
321.432489,50,718.204759
325.872142,50,718.332012
43.225604,50,718.460897
455.095741,50,718.588071
298.916267,50,718.715614
366.913143,50,718.843288
94.571541,50,718.976573
65.428821,50,719.104404
245.029167,50,719.231958
403.80555,50,719.35933
380.518902,50,719.487843
55.088223,50,719.615328
41.562726,50,719.742715
126.070944,50,719.869896
315.505028,50,719.998152
432.363227,50,720.125328
349.860433,50,720.252457
353.340436,50,720.379559
282.901213,50,720.521521
505.344402,50,720.648843
285.135703,50,720.776291
426.276685,50,720.904234
429.274196,50,721.032972
433.929292,50,721.160495
192.302108,50,721.287942
147.526943,50,721.415246
461.956087,50,721.543944
423.796827,50,721.671048
143.919783,50,721.798411
467.875764,50,721.925702
236.682048,50,722.053967
